id,EAP,MWS,HPL
id14690,0.00048458556110528636,0.9994686553964052,4.675904248937847e-05
id17975,0.03286612833091637,0.059762533372546986,0.9073713382965402
id08037,0.9884509612818017,0.011210212463208804,0.0003388262549872693
id15412,0.04227437227242342,0.956636369331424,0.0010892583961531722
id25032,0.3253490968873016,0.6394790649651724,0.03517183814752289
id27165,0.9999875086380855,5.95566092275894e-06,6.535700989946975e-06
id03327,0.832957119053277,0.006818924944600832,0.16022395600212483
id18515,0.9265735066871149,0.058613811730966046,0.014812681581912329
id21003,0.06846476983290818,0.925260195803029,0.006275034364061498
id23855,0.00010083423060522183,0.07221569779615994,0.9276834679732282
id20724,0.955009223030419,0.027149348777811135,0.017841428191766595
id13303,0.43144736101421943,0.46226390167955983,0.10628873730622725
id16521,0.001309764351557315,0.6627795263412559,0.33591070930719025
id20775,0.9995724436937474,4.30013058131601e-05,0.0003845550004332428
id13029,0.9923176814381506,0.00510989241227212,0.0025724261495752975
id14660,0.7880926422859172,0.028949737490216582,0.18295762022387277
id11028,0.02212311014104528,0.9773256439191393,0.0005512459398105908
id14180,0.9933205385636082,0.002569007275389169,0.004110454161009192
id25860,0.9999335218713931,1.388695628778194e-05,5.2591172331412336e-05
id11910,0.8742532977858258,0.12113241661813771,0.004614285596040246
id08065,0.15616174405669545,0.8404891610948326,0.0033490948484783374
id22674,0.011544689171594328,0.988336469976052,0.00011884085235437238
id25018,0.060851689571800024,0.9385901310601023,0.0005581793680980669
id10892,0.011456641080597046,0.00028637567611177,0.9882569832432976
id10217,0.5519791997938948,0.0005844467623631772,0.4474363534437412
id12996,0.11539995520138167,0.8229651948545013,0.06163484994411654
id18262,0.9011311414818873,0.08461848638168379,0.014250372136431278
id08606,0.0005599380516321431,0.0007406578353587409,0.9986994041130025
id17233,0.9731764085940114,0.021210101926122323,0.005613489479869425
id00101,0.9081522929493506,0.018343493809003145,0.07350421324164727
id12225,0.9875685775634426,0.0035865132960147426,0.008844909140545818
id01364,0.020428430223092996,0.002709575087707726,0.9768619946892013
id24973,0.9549389752472337,0.042026093593133945,0.003034931159634542
id25363,0.4912771449900892,0.5080419087186601,0.0006809462912641223
id10061,0.6878681598315707,0.30452751488601354,0.007604325282418457
id17673,0.4436083898012532,0.030951790084713503,0.5254398201140298
id13249,0.056582418071710376,0.901141612336315,0.04227596959197721
id10107,0.0013028262484055591,0.9981806566224595,0.000516517129129202
id04403,0.9866247539046387,0.013200515655525245,0.00017473043983620614
id25728,0.9261334018834103,0.06318183798672657,0.010684760129856495
id16184,0.189745375076326,0.7506032045610064,0.0596514203626694
id03438,0.0017997218444493466,0.9981815212581503,1.8756897406162593e-05
id22923,0.006224065473186928,4.1405686277014025e-05,0.9937345288405393
id08610,0.9997965266125216,0.0001649023631588681,3.8571024320908786e-05
id25355,0.020922050903365012,0.974132977955105,0.004944971141532731
id16916,0.8946390120018024,0.0217617569622545,0.08359923103593983
id12793,0.06957121833702816,0.0024833944300381226,0.9279453872329432
id11859,0.7120291016682481,0.25493398299276643,0.03303691533899092
id02434,0.9999888148497272,8.026731399348515e-06,3.1584188684213734e-06
id27703,0.0005480116381141147,0.9994403360251325,1.1652336755571075e-05
id25212,0.14823786428437763,0.003952724268893058,0.8478094114467305
id11308,0.05259935442044391,0.9115247384055257,0.03587590717403074
id26094,0.9956254125736611,0.0006546572383872729,0.0037199301879561257
id22080,0.9866393351246743,0.0003932946789613638,0.012967370196363839
id03545,0.9994966432886635,3.160408251026385e-05,0.00047175262881924264
id23725,0.0004032207454988366,0.997499519117808,0.002097260136699675
id12009,0.47371068007189693,0.5064847362117211,0.019804583716383103
id24241,0.15497763523686175,0.5041165089960071,0.34090585576713145
id03596,0.0034831208885453863,0.00044509360008617934,0.996071785511368
id10749,0.3713057761939518,0.033868078217967654,0.5948261455880817
id22794,0.002047938988413981,0.9965609267771574,0.0013911342344340909
id15482,0.7602550645179016,0.042259133547035775,0.1974858019350662
id04833,0.9917603726355334,0.004613281663009989,0.0036263457014496904
id00397,0.00534206617786817,0.994653995095822,3.938726299653928e-06
id14691,0.001495135227402859,0.9977909535515123,0.0007139112210769114
id05193,0.12353425277155168,0.8753056594030963,0.0011600878253536441
id19541,0.9458254818680856,0.044908215833529955,0.009266302298388865
id22166,0.00024514195607439575,0.9997388283101272,1.6029733798361083e-05
id20744,0.0031602369674890514,0.9967902437333033,4.9519299203119276e-05
id10392,0.00043536410170125103,0.9990308757070413,0.0005337601912517942
id00770,0.978364088488138,0.0023716588266701854,0.0192642526851957
id06018,0.48771948741085736,0.0012361454881840916,0.5110443671009622
id15678,0.1407177427315984,0.8562262884898303,0.003055968778570005
id08305,0.5600258349018629,0.006112161269803982,0.43386200382833434
id08903,0.14613491535213247,0.8236042315483342,0.030260853099535554
id14752,0.3692737961812906,0.01453343073326457,0.6161927730854461
id12468,0.10493547092164329,0.0041981318477631495,0.8908663972305875
id05085,0.6336818380889008,0.01297915941037587,0.35333900250071665
id21993,0.18185848389453618,0.8148711957621505,0.003270320343310591
id15503,0.9714139813938767,0.013299023261081962,0.01528699534503793
id03021,0.00011273669851075584,2.432300726997948e-05,0.99986294029423
id16123,0.9995937341724583,0.00011292141390398624,0.00029334441364134114
id19383,0.9971803161978537,0.0006742011023819421,0.0021454826997655023
id04186,0.9997212573239713,0.00026418917779843013,1.45534982251377e-05
id17954,0.006583824674161848,0.9933758343124615,4.034101338691612e-05
id12030,0.08228849858963845,0.917413522468071,0.0002979789422932734
id13020,0.9534512880240786,0.0014395703902008528,0.04510914158572376
id25327,0.0008585520125022945,0.05050219003160985,0.9486392579558846
id16344,0.09817387423563005,0.7658515801365403,0.13597454562783182
id12303,0.06511122160054882,0.009239603181363843,0.9256491752180903
id15017,0.9972068539783032,0.0001044387929813256,0.002688707228708018
id22308,0.10683779816301396,0.8891030702866292,0.004059131550350538
id06536,0.0010077218484982138,0.9967215873209858,0.002270690830522241
id19797,0.482009199874175,0.01907441874695282,0.4989163813788751
id06332,0.37422121347703124,0.1402261601826961,0.48555262634027935
id22941,0.1287552999874126,0.8500097972549965,0.021234902757591802
id13547,0.014008941159681283,0.9808365190009303,0.0051545398393923044
id06928,0.0003057777648119545,0.9996838537343848,1.036850079951237e-05
id12521,0.9442257313216382,0.002874617629767379,0.05289965104859276
id25716,0.9761663309144019,0.02256955244866652,0.0012641166369340461
id27116,0.00017874365655388654,0.9998208042041632,4.521392856359813e-07
id19941,0.006860090764068199,0.008081022936221828,0.9850588862997135
id05711,5.540273513570363e-05,0.9999269954015271,1.7601863339714602e-05
id02097,0.0006768907234129115,0.9964200160464963,0.002903093230093107
id03563,0.005700194069888247,0.00016581852011232103,0.9941339874099927
id02295,0.0147734550941891,0.002632752577016467,0.982593792328794
id08179,0.9999934941491976,3.0543800347028964e-06,3.4514707813647545e-06
id05332,0.007599847130927725,0.01823891013197956,0.9741612427370995
id15697,0.8079798675139469,0.17685484921334715,0.015165283272692584
id17026,0.004486389259217401,0.9942652696618288,0.0012483410789546488
id04243,0.9224463355136724,0.0012184198528224477,0.07633524463351096
id13175,0.9999418076094369,2.5568792352971426e-05,3.2623598200747566e-05
id05387,0.988290867647505,0.009639365664847434,0.002069766687647922
id19989,0.9751188795811709,0.013131364902348692,0.011749755516478791
id25173,0.14376390025200528,0.8542604050854354,0.00197569466256577
id08925,0.0009619560354791664,0.00017025945443855184,0.9988677845100848
id03034,0.009941957861244365,0.023792693568228173,0.9662653485705311
id13272,0.00026348164378119516,0.0003183473387130788,0.9994181710175009
id07956,0.9716218375318705,0.02789356451984309,0.00048459794828936264
id02648,0.002251385218921951,0.9971490057600481,0.0005996090210333481
id01778,0.028452028868211153,0.9711243400988647,0.0004236310329241996
id12846,3.0881966615661405e-05,0.9999682091853408,9.088480492610279e-07
id19001,0.5684934863054647,0.4156441423535971,0.015862371340936873
id05763,0.8559999433744234,0.12698510522516954,0.01701495140040024
id15590,2.3486652747341854e-05,0.9999738724377496,2.6409094963392288e-06
id04912,0.9653478303806181,0.02189594848860708,0.012756221130779908
id21201,0.9855943542279091,0.0037124154601258113,0.010693230311963866
id13215,0.9976909289093447,0.002241968166939888,6.71029237147201e-05
id15612,0.23089396350635605,0.006284248277493557,0.7628217882161531
id18501,0.010113838850840193,0.9868441807864198,0.0030419803627335113
id07223,0.8345765855059486,0.03909794392984179,0.12632547056420654
id06707,0.282937877819551,0.4560524485012303,0.26100967367922095
id05238,0.00011088188231172872,2.6197387429018764e-05,0.9998629207302703
id00935,0.0040173819478037205,0.9818952421492056,0.014087375902991046
id00110,0.8875719129530388,0.10791390202307712,0.004514185023870256
id17476,0.9706265216218148,0.003307580364082431,0.026065898014108278
id15170,0.9999587111286835,1.0757947641749518e-05,3.053092368617787e-05
id13397,0.17715135131914628,0.8008628209619421,0.02198582771890664
id24283,0.6278643565836376,0.31264318631655363,0.0594924570998094
id15234,0.9896829341302531,0.0001875691699367313,0.010129496699807044
id16884,0.8995677316296866,0.04130707592670646,0.05912519244360321
id07831,0.7686403234067869,0.1390176980927692,0.0923419785004377
id16038,0.9731603524287142,0.0016835196980138772,0.02515612787327489
id03629,0.9731745947211017,0.003222139767758926,0.023603265511142564
id21019,0.9451243562443059,0.011714671481685509,0.04316097227400877
id21835,0.3873678492234349,0.40254092481564835,0.21009122596092064
id04480,0.04745154488065043,0.00014214264065763783,0.9524063124786861
id20838,0.8653734872779723,0.019183665519098288,0.11544284720292622
id24195,0.6804559593919831,0.2454397719400013,0.07410426866801324
id05448,0.9418122395198186,0.01915186303331855,0.0390358974468562
id15957,0.09005440677846434,0.0003562480641788913,0.9095893451573542
id19956,0.002362550957075864,0.9976307334820295,6.715560897049556e-06
id15104,0.0036201861101015356,0.9891618831101251,0.007217930779770867
id17559,0.8157031570702888,0.0291699587022226,0.15512688422748735
id16839,0.0849513086096813,0.871851323261993,0.04319736812832528
id14493,0.80936466166694,0.18128106708153285,0.009354271251530193
id08833,0.4583571571432419,0.5395023804223205,0.0021404624344380898
id15723,0.13726499189045355,0.8618831324532793,0.0008518756562691019
id02716,0.9957792717269235,0.004038581724213109,0.00018214654885658133
id06689,0.012746612504980421,0.008423114576668741,0.978830272918357
id18837,0.1895206330924547,0.7854606829072922,0.025018684000248596
id04466,0.994529748522391,0.001978739947655121,0.003491511529950161
id00686,0.923033314115155,0.07294846335809435,0.004018222526737611
id09010,0.03828685334365555,0.002748826072665748,0.958964320583684
id23353,0.9686390319187436,0.02583316121051361,0.005527806870745802
id00066,0.8768610520789781,0.03065293402691006,0.09248601389411475
id15724,0.03129727237610142,0.016602022150464458,0.9521007054734324
id23486,0.0601359862936964,0.9382746680800916,0.0015893456262068156
id22258,0.0011646935538999507,0.9955152786382431,0.003320027807854127
id02292,0.9204393122028294,0.021968936376208323,0.05759175142095972
id16356,0.28531549871690737,0.7068720760596842,0.007812425223414455
id00235,0.9792065650957097,0.020612329365312567,0.0001811055389794907
id25522,0.04179081184584164,0.9577774770525196,0.00043171110164432006
id04204,0.045064087687493086,0.0035850170528639092,0.9513508952596414
id22016,0.8974349219877047,0.0802754729147075,0.022289605097586335
id06480,0.020812010933866643,0.008610828632138941,0.9705771604339903
id08718,0.056905789796888095,0.9429076971254413,0.00018651307766933916
id05251,0.00024630853578413677,0.00018876678231608048,0.9995649246819044
id03359,0.990009054299697,0.003019628650032354,0.006971317050269164
id16117,0.010473697764832441,0.9894091102479337,0.00011719198722997133
id17000,0.0006084949627769976,0.00010845360525787976,0.9992830514319677
id01730,0.08364759652832082,0.0067803976401413215,0.9095720058315274
id00630,0.9391181917344028,0.0021225931791855994,0.05875921508641696
id18175,0.015999279422716502,0.9838562279834012,0.0001444925938769393
id00907,0.9834770271345666,0.012255312516137628,0.004267660349300989
id18251,0.0624670577374928,0.002564859666456858,0.9349680825960615
id25861,0.7220473284319966,0.034311610858171464,0.2436410607098328
id00398,0.8697927037852486,0.0570755190157518,0.07313177719899755
id27573,0.9998274077310881,0.0001555463384115742,1.7045930504398096e-05
id10022,0.011525299171298594,0.057230125878157394,0.9312445749505417
id15901,0.04340560787300469,0.956567749629442,2.664249755976143e-05
id00451,0.4346836950453024,0.5354021813091665,0.02991412364552897
id23129,0.01353120160706011,0.0019531679803880273,0.9845156304125525
id26498,0.24101985431379352,0.03494522780628532,0.7240349178799201
id14741,0.26790004092186426,0.09294153909844285,0.6391584199796939
id18453,0.01905944117558446,0.9760334781019545,0.004907080722458194
id08309,0.9626677111606537,0.007480720334419421,0.02985156850492818
id00320,0.9999821086827954,1.7077773426223375e-05,8.135437747742127e-07
id07688,0.5075122047267235,0.4751483273953087,0.017339467877961312
id01556,0.021386663241305278,0.9780446185896653,0.0005687181690291185
id00178,0.26298746133457535,0.729719357305763,0.007293181359663835
id18902,0.002146652965998687,0.9866861009090698,0.01116724612493144
id27002,0.6292762612463678,0.008778037736804115,0.3619457010168257
id21418,0.9999721279690233,4.652249837252997e-06,2.3219781144155405e-05
id23018,0.03391489618374778,0.9224778765655783,0.04360722725067656
id07032,0.6209895692268232,0.3391879117267848,0.0398225190463911
id16195,0.7915674276467911,0.19250170696454452,0.015930865388659454
id11202,0.010326881154408062,0.000217377423063959,0.989455741422524
id09578,0.8708416623075401,0.1152674322804732,0.013890905411989106
id26984,0.8897164253293535,0.10920821683625134,0.0010753578343952568
id19856,0.008609062217716013,0.001179234769031564,0.9902117030132593
id12086,0.13310060931364495,0.8634354198460417,0.003463970840313786
id12052,0.01594235464925016,0.9816360371672994,0.002421608183448085
id17728,0.0005919395676657419,0.9992532894784192,0.00015477095391898846
id24608,0.5856026135897212,0.40991466707694046,0.004482719333334133
id21097,0.027307114604163175,0.9582250814143043,0.014467803981528258
id20179,0.00015276623999076913,0.9998454778723399,1.7558876820659597e-06
id15144,0.72942232616455,0.09630472689924448,0.17427294693620946
id00206,0.9726627590770557,0.012505236460185913,0.014832004462751418
id22285,0.0002798360010863292,0.9996271931028254,9.297089608879573e-05
id06417,0.3060070393602974,0.21540893903795996,0.4785840216017375
id00215,0.05191119405495577,0.0014373014823334048,0.9466515044627103
id04201,0.3352526264347803,0.6629366293207556,0.001810744244466534
id21771,0.9990825411088609,0.0004875827901300651,0.0004298761010121168
id12451,0.002629239656922472,0.7213286015544977,0.27604215878857485
id14250,0.040969789835000665,0.02166045545500855,0.9373697547099884
id03433,0.035914280965126874,0.016568375948314316,0.9475173430865536
id03303,0.021560925527309514,0.9781932037777908,0.00024587069490396816
id25901,0.20226840192986492,0.4598701164344341,0.33786148163569957
id06945,0.764318315148514,0.21053406499283442,0.025147619858650105
id05664,0.6083958334857503,0.15536711965471067,0.23623704685954222
id05741,0.9999211533162464,7.814285940117477e-05,7.038243407162765e-07
id10652,0.9607497196623768,0.0246302382382389,0.014620042099380762
id16300,0.9869498461143197,0.010636868671513174,0.0024132852141622294
id12319,0.8374201687620473,0.08968339276905184,0.07289643846890746
id07500,0.013854276456390384,9.883157689321865e-05,0.9860468919667132
id12478,0.6644548166534544,0.19942208344092738,0.1361230999056215
id03076,0.010465271159458561,0.9894709943999782,6.373444056560305e-05
id00969,0.33816181179037513,0.006630002122612686,0.6552081860870063
id23636,0.005869342080919927,0.004521414378658229,0.9896092435404185
id09791,0.06809805711745971,0.9166604627804897,0.015241480102052576
id05680,0.09625847372121536,0.2331769263457388,0.6705645999330415
id03672,0.03156219316377092,0.11249199487140892,0.855945811964815
id04286,0.011820884234441808,0.04575616484800922,0.9424229509175526
id23883,0.016224291876814394,0.7908824438543773,0.19289326426881537
id11914,0.479943176767522,0.5159418105555423,0.004115012676931672
id20974,0.012700242150754614,0.0031109719614570504,0.9841887858877874
id26125,0.04897305893401076,0.9470378975473304,0.003989043518657481
id15543,0.22786409979362185,0.7715834288106371,0.0005524713957378956
id19471,0.9999856769855185,2.605243054941366e-06,1.1717771428815509e-05
id11503,0.9659976973977802,0.018288500336628818,0.015713802265586507
id09321,0.0017333213622035845,0.01799056328906349,0.980276115348729
id25560,0.00012090253223531917,0.9994571843207084,0.0004219131470556732
id06726,0.46897602558717144,0.3936890059204865,0.13733496849233687
id05709,0.9928197508370737,0.006695405676816787,0.0004848434861069728
id09788,0.06401339768154651,0.37321321648748024,0.562773385830979
id05289,0.9999896029140052,1.5538645973485944e-06,8.843221401233342e-06
id11815,0.0015561032395979986,0.0014977598390802484,0.9969461369213175
id22422,0.7632321577006353,0.09729785365731577,0.1394699886420467
id25954,0.9920335312217899,0.007293384963582136,0.0006730838146214552
id13601,0.8481238103573713,0.04571029389665771,0.10616589574597315
id05677,0.912804161711633,0.08654013496928233,0.000655703319078603
id10498,0.10476057292121058,0.0004580152249431476,0.89478141185385
id02665,0.45548298538471743,0.04025446166278348,0.5042625529525033
id10114,0.2362768074087507,0.3854028588369237,0.3783203337543159
id26314,0.8977899542111386,0.017120560104858844,0.08508948568399695
id21240,0.10270872886580212,0.576656124031695,0.320635147102509
id15569,0.990565692190535,0.0026068097661762785,0.00682749804328636
id25928,0.018588889710118,0.9692368117228242,0.012174298567056771
id22706,0.008120258208427327,0.0007217513600326437,0.9911579904315442
id20877,0.0029587622264445517,0.04098710767536461,0.956054130098199
id04318,0.9281207283410381,0.06542534228064767,0.006453929378316496
id18299,0.22095335032903562,0.2850517271691347,0.4939949225018323
id08126,0.029464180617654465,0.9701324220677139,0.00040339731464234836
id14293,0.5673734778757986,0.4322194963843169,0.0004070257398802112
id12759,0.9991621851960792,0.0008097697693425403,2.804503457123531e-05
id11983,0.6669483309376227,0.30436589153958554,0.028685777522795317
id05580,0.6472016570826161,0.11240579414984579,0.24039254876754423
id25846,0.48370483871269493,0.25506035742453487,0.261234803862768
id01939,0.6779321771243293,0.26773483088814265,0.054332991987533504
id26327,0.02559356320616594,0.11635661833575424,0.858049818458082
id11068,0.0023067854219149964,0.997493413121154,0.00019980145693584958
id08404,0.9899884500151904,0.009882509956181097,0.0001290400286256186
id27189,0.6379949844755662,0.0027179073744937133,0.35928710814994563
id15119,0.00380716476813602,0.02819087559620045,0.9680019596356683
id26525,0.9985187273251013,0.0013877738420480692,9.349883284739374e-05
id03618,0.920262595890861,0.013909566689437219,0.0658278374197066
id27220,0.9986570738330316,0.0007061728443702894,0.000636753322598414
id18777,0.001613886990100139,0.9982699500061701,0.00011616300372776817
id20213,0.9727511027045769,0.0067836057986765145,0.020465291496746016
id20403,0.9879122015583207,0.001156237898750481,0.010931560542935363
id03777,0.02632030727730117,0.9726250293935877,0.0010546633291085438
id10595,0.0713216486015223,0.005093778209281567,0.9235845731891914
id13816,0.28972845927341934,0.7073124245693534,0.0029591161572224646
id05667,0.0027675652011664837,0.9971653092436039,6.712555523183577e-05
id24629,0.6278835785290819,0.35284498586562296,0.019271435605300948
id20398,0.36382335542793154,0.5711929287853336,0.06498371578673483
id14108,0.0006420644672045972,0.9993333820062755,2.455352652505173e-05
id06196,5.5986882553919996e-05,5.631830939145456e-05,0.9998876948080604
id02800,0.7061338608970816,0.004532772415701181,0.2893333666872109
id18732,6.466779253509236e-05,3.8547649345100146e-05,0.999896784558117
id11915,0.09506250689119683,0.0760092771027759,0.8289282160060326
id09739,0.9652994526858489,0.03079012679185,0.003910420522296163
id24672,0.9957101846577348,0.0010033487188074236,0.0032864666234572707
id00414,3.774666334452624e-05,0.999674686461405,0.0002875668752496885
id16307,0.9954087648525953,0.0011335761951568762,0.0034576589522463314
id14043,0.05638018143068102,0.9382823338497931,0.005337484719529915
id00517,1.9236179515395177e-06,0.9999977180526005,3.58329447696911e-07
id09744,0.9969359429623369,3.0006286595275202e-05,0.0030340507510674235
id19257,0.9819572039346833,0.01242417208287172,0.005618623982444274
id15437,0.4229568963634255,0.02246025584116823,0.5545828477954083
id16352,0.00852217521934017,0.9863275423428335,0.005150282437822047
id18849,0.4429820066185125,0.4940483162943942,0.06296967708709275
id19434,0.00010404603263698219,4.825852375788009e-06,0.9998911281149917
id17928,0.009413622670086925,0.9876947006365182,0.0028916766933892073
id16896,0.00605162656547971,0.9937121933906324,0.00023618004389056241
id02135,0.15496463570045413,0.48684199914583864,0.3581933651537087
id15075,0.9940555739335682,0.0029646236585111623,0.0029798024079170614
id27486,0.0008036356845652763,1.6472563423913645e-05,0.9991798917519998
id19422,0.987588202868274,0.0012439516013108157,0.011167845530418056
id09603,0.029219745009927144,0.08933048596052447,0.8814497690295429
id02133,0.046267377807108094,0.006746450579677339,0.9469861716132152
id03441,0.5418950886801408,0.45662803374819766,0.0014768775716607642
id02398,0.003124595045646315,7.209402825539738e-05,0.996803310926103
id05152,0.3265555032203628,0.6691862585830328,0.004258238196607723
id17838,0.040070734990946426,0.9579898135718173,0.0019394514372365853
id25060,0.999599146930339,0.00016130790532787326,0.00023954516433444517
id09998,0.009519970448353987,0.9879872587372118,0.0024927708144336083
id01828,0.003942563977804066,0.0048126938937512196,0.9912447421284482
id25377,0.4331387801302697,0.5613428927243375,0.00551832714538661
id22175,0.06060239059513993,0.0043302547799654685,0.9350673546249014
id02974,0.03420718087619621,0.9648068811568922,0.000985937966906928
id26955,0.9991016706910419,0.00017316585580469583,0.0007251634531495527
id21091,0.9295976948242874,0.05700595670741503,0.013396348468290744
id12802,0.9908342346538279,0.001298382545569897,0.007867382800603893
id07432,0.00033548850449835704,0.00011713032765928235,0.9995473811678458
id18749,0.026363927634142963,0.08026778558416608,0.893368286781698
id15030,0.00020888230676304018,0.9993848792228497,0.0004062384703933036
id17155,0.009934810221593027,0.0004122165499827758,0.9896529732284371
id08128,0.0012395832766069553,0.0017227517136575627,0.9970376650097399
id25706,0.00370669836118782,0.06159158482523789,0.9347017168135733
id15645,0.9928408377903812,0.0016828483839352116,0.005476313825678655
id04943,0.9729798777562128,0.017516263437895745,0.009503858805886134
id27566,0.0032971201687596297,0.996563875400236,0.00013900443101461313
id11765,0.1602828651394083,0.7643578265131817,0.07535930834740516
id13783,0.3629884458704671,0.010045221788936702,0.6269663323405905
id00492,0.0006519137906545352,0.9989368199216891,0.0004112662876555819
id27636,0.018285608963899917,0.9779666444463129,0.003747746589780001
id04273,0.8852489307132043,0.050499331690401356,0.06425173759638067
id02537,0.0566912102403113,0.9197514828534228,0.023557306906263988
id24349,0.9118138709819927,0.00040330825441648897,0.08778282076358566
id00023,4.566903561275059e-05,0.0004369202098867162,0.9995174107544981
id23025,0.15235672501899303,0.011418666934061496,0.836224608046941
id08722,0.972060659864143,0.02617225853397409,0.0017670816018809316
id02420,0.999569466837977,1.2073883522393396e-05,0.00041845927849733315
id10811,0.9929156131025481,0.004772429551560213,0.002311957345892775
id04019,0.00035395071009011037,0.9995046612182433,0.0001413880716663896
id18334,0.9966016392776552,0.00029908437397232,0.003099276348371321
id16781,0.14150133460637127,0.004049027511447266,0.8544496378821825
id08773,0.373690283727525,0.005214300657487361,0.6210954156149847
id19214,0.9892194232955139,0.006511839256172455,0.004268737448309188
id09589,0.000833269476073646,0.00561914449766666,0.9935475860262607
id24246,0.9921390976679887,0.0013004401219031641,0.006560462210098661
id23577,0.39743952591749543,0.0001289958521736285,0.602431478230337
id09305,0.9246151645241315,0.07301582608234979,0.0023690093935200027
id16460,0.22644841098927387,0.7680892592559388,0.005462329754791677
id21115,0.6983379468124192,0.19891748551764402,0.1027445676699386
id25996,0.1541486028565415,0.36020421569222916,0.4856471814512286
id02551,0.0006386350781242912,0.9990289060376681,0.000332458884206176
id19352,0.0005407467073197146,0.9994578782784145,1.3750142678908668e-06
id03806,0.009526540212593458,0.9898904539202156,0.0005830058671923522
id26544,0.9868491198954584,0.012181709908649913,0.000969170195897934
id18761,0.9762484851418607,0.013936866914898769,0.009814647943241234
id24148,0.0669118086265533,0.008198274685592413,0.9248899166878429
id16095,0.03007458412333542,0.010829672125446988,0.9590957437512118
id18442,0.8840361514491424,0.09658354774363385,0.019380300807224072
id22596,1.986254704451728e-05,0.9999797546555179,3.827974441122406e-07
id23002,0.03569554446078601,0.9599449031177921,0.004359552421418578
id04797,0.9993952446756627,0.00042730449390667477,0.00017745083043668706
id06610,0.21814840908442998,0.7775234797711154,0.004328111144450804
id16173,0.5620025448767926,0.026983437906290025,0.4110140172169171
id18292,0.024324310013530196,0.9737139611363437,0.001961728850123575
id27328,0.9974154418609844,0.00253915561905911,4.540251995422636e-05
id01695,0.02253958770018691,0.0023897166779807744,0.9750706956218277
id05761,0.08538296382050507,0.9142120783326835,0.00040495784681500473
id16354,0.9858978065009947,0.013742024930589328,0.00036016856842228305
id12207,0.0014942364811918701,0.5808493061134961,0.41765645740531415
id05665,0.042607492013019374,0.9565152840902342,0.0008772238967499458
id01911,0.9735563962023938,0.0011250778604498801,0.025318525937151073
id19153,0.04286534379613951,0.9555820911586791,0.0015525650451863738
id10295,0.09120028386677212,0.07218301969009581,0.8366166964431282
id23038,0.8128905903126709,0.029108393618868272,0.15800101606846112
id23783,0.14344060721988303,0.00071637332419596,0.855843019455927
id27879,0.9753333508189341,0.009004457447531351,0.015662191733534902
id19190,0.000844093081367055,0.00034197175101123833,0.9988139351676244
id05065,0.9963778613712841,0.0009361924804375414,0.002685946148284514
id21296,0.028396670774212582,0.007084757165549291,0.9645185720602334
id13262,0.13350058436433207,0.6508306649996836,0.21566875063598884
id10333,0.991865505097008,0.007977409339065948,0.00015708556393040176
id16677,0.21050036273901443,0.4700874827839364,0.31941215447704224
id01392,0.5110768556056042,0.48539782086262445,0.0035253235317680856
id27874,0.9390004078997227,0.02857706890194818,0.032422523198331145
